archive_name,datetime,product,product_code,data_units
SNODAS_20051204.tar,2005-12-04,"Modeled snowpack sublimation rate, 24-hour total",190502490 ,Meters / 100000.000000
SNODAS_20051204.tar,2005-12-04,"Modeled melt rate, bottom of snow layers, 24-hour total",190502337 ,Meters / 100000.000000
SNODAS_20051204.tar,2005-12-04,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",190500093 ,Kelvins
SNODAS_20051204.tar,2005-12-04,"Modeled blowing snow sublimation rate, 24-hour total",190502651 ,Meters / 100000.000000
SNODAS_20051204.tar,2005-12-04,"Modeled snow layer thickness, total of snow layers",190498084 ,Meters / 1000.000000
SNODAS_20060429.tar,2006-04-29,"Non-snow accumulation, 24-hour total",208522238 ,Kilograms per square meter / 10.000000
SNODAS_20060429.tar,2006-04-29,"Modeled snowpack sublimation rate, 24-hour total",208524686 ,Meters / 100000.000000
SNODAS_20060429.tar,2006-04-29,"Modeled snow water equivalent, total of snow layers",208515164 ,Meters / 1000.000000
SNODAS_20060429.tar,2006-04-29,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",208522242 ,Kelvins
SNODAS_20060429.tar,2006-04-29,"Snow accumulation, 24-hour total",208522228 ,Kilograms per square meter / 10.000000
SNODAS_20060429.tar,2006-04-29,"Modeled snow layer thickness, total of snow layers",208515501 ,Meters / 1000.000000
SNODAS_20060429.tar,2006-04-29,"Modeled melt rate, bottom of snow layers, 24-hour total",208524487 ,Meters / 100000.000000
SNODAS_20060429.tar,2006-04-29,"Modeled blowing snow sublimation rate, 24-hour total",208522150 ,Meters / 100000.000000
SNODAS_20060623.tar,2006-06-23,"Modeled melt rate, bottom of snow layers, 24-hour total",215232635 ,Meters / 100000.000000
SNODAS_20060623.tar,2006-06-23,"Snow accumulation, 24-hour total",215230620 ,Kilograms per square meter / 10.000000
SNODAS_20060623.tar,2006-06-23,"Modeled snow layer thickness, total of snow layers",215291804 ,Meters / 1000.000000
SNODAS_20060623.tar,2006-06-23,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",215252591 ,Kelvins
SNODAS_20060623.tar,2006-06-23,"Modeled snowpack sublimation rate, 24-hour total",215233056 ,Meters / 100000.000000
SNODAS_20060623.tar,2006-06-23,"Modeled blowing snow sublimation rate, 24-hour total",215234964 ,Meters / 100000.000000
SNODAS_20060623.tar,2006-06-23,"Non-snow accumulation, 24-hour total",215230741 ,Kilograms per square meter / 10.000000
SNODAS_20060623.tar,2006-06-23,"Modeled snow water equivalent, total of snow layers",215303179 ,Meters / 1000.000000
SNODAS_20060113.tar,2006-01-13,"Non-snow accumulation, 24-hour total",195806168 ,Kilograms per square meter / 10.000000
SNODAS_20060113.tar,2006-01-13,"Modeled blowing snow sublimation rate, 24-hour total",195808960 ,Meters / 100000.000000
SNODAS_20060113.tar,2006-01-13,"Modeled snow layer thickness, total of snow layers",195804911 ,Meters / 1000.000000
SNODAS_20060113.tar,2006-01-13,"Modeled snow water equivalent, total of snow layers",195805573 ,Meters / 1000.000000
SNODAS_20060113.tar,2006-01-13,"Modeled snowpack sublimation rate, 24-hour total",195808886 ,Meters / 100000.000000
SNODAS_20060113.tar,2006-01-13,"Modeled melt rate, bottom of snow layers, 24-hour total",195808885 ,Meters / 100000.000000
SNODAS_20060113.tar,2006-01-13,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",195809419 ,Kelvins
SNODAS_20060113.tar,2006-01-13,"Snow accumulation, 24-hour total",195806067 ,Kilograms per square meter / 10.000000
SNODAS_20060126.tar,2006-01-26,"Modeled snow layer thickness, total of snow layers",197353433 ,Meters / 1000.000000
SNODAS_20060126.tar,2006-01-26,"Modeled melt rate, bottom of snow layers, 24-hour total",197355671 ,Meters / 100000.000000
SNODAS_20060126.tar,2006-01-26,"Non-snow accumulation, 24-hour total",197355681 ,Kilograms per square meter / 10.000000
SNODAS_20060126.tar,2006-01-26,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",197355932 ,Kelvins
SNODAS_20060126.tar,2006-01-26,"Modeled snowpack sublimation rate, 24-hour total",197355672 ,Meters / 100000.000000
SNODAS_20060126.tar,2006-01-26,"Modeled snow water equivalent, total of snow layers",197355657 ,Meters / 1000.000000
SNODAS_20060126.tar,2006-01-26,"Snow accumulation, 24-hour total",197355674 ,Kilograms per square meter / 10.000000
SNODAS_20060126.tar,2006-01-26,"Modeled blowing snow sublimation rate, 24-hour total",197355673 ,Meters / 100000.000000
SNODAS_20060129.tar,2006-01-29,"Snow accumulation, 24-hour total",197785458 ,Kilograms per square meter / 10.000000
SNODAS_20060129.tar,2006-01-29,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",197786801 ,Kelvins
SNODAS_20060129.tar,2006-01-29,"Modeled melt rate, bottom of snow layers, 24-hour total",197785521 ,Meters / 100000.000000
SNODAS_20060129.tar,2006-01-29,"Modeled blowing snow sublimation rate, 24-hour total",197785774 ,Meters / 100000.000000
SNODAS_20060129.tar,2006-01-29,"Modeled snow water equivalent, total of snow layers",197869165 ,Meters / 1000.000000
SNODAS_20060129.tar,2006-01-29,"Modeled snow layer thickness, total of snow layers",197803730 ,Meters / 1000.000000
SNODAS_20060129.tar,2006-01-29,"Modeled snowpack sublimation rate, 24-hour total",197785789 ,Meters / 100000.000000
SNODAS_20060129.tar,2006-01-29,"Non-snow accumulation, 24-hour total",197785465 ,Kilograms per square meter / 10.000000
SNODAS_20060611.tar,2006-06-11,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",213610586 ,Kelvins
SNODAS_20060611.tar,2006-06-11,"Non-snow accumulation, 24-hour total",213610584 ,Kilograms per square meter / 10.000000
SNODAS_20060611.tar,2006-06-11,"Modeled snowpack sublimation rate, 24-hour total",213610182 ,Meters / 100000.000000
SNODAS_20060611.tar,2006-06-11,"Modeled snow layer thickness, total of snow layers",213606890 ,Meters / 1000.000000
SNODAS_20060611.tar,2006-06-11,"Modeled melt rate, bottom of snow layers, 24-hour total",213609988 ,Meters / 100000.000000
SNODAS_20060611.tar,2006-06-11,"Modeled snow water equivalent, total of snow layers",213607350 ,Meters / 1000.000000
SNODAS_20060611.tar,2006-06-11,"Modeled blowing snow sublimation rate, 24-hour total",213610355 ,Meters / 100000.000000
SNODAS_20060611.tar,2006-06-11,"Snow accumulation, 24-hour total",213610542 ,Kilograms per square meter / 10.000000
SNODAS_20051011.tar,2005-10-11,"Modeled snow layer thickness, total of snow layers",182731290 ,Meters / 1000.000000
SNODAS_20051011.tar,2005-10-11,"Snow accumulation, 24-hour total",182738213 ,Kilograms per square meter / 10.000000
SNODAS_20051011.tar,2005-10-11,"Modeled snowpack sublimation rate, 24-hour total",182738014 ,Meters / 100000.000000
SNODAS_20051011.tar,2005-10-11,"Non-snow accumulation, 24-hour total",182738224 ,Kilograms per square meter / 10.000000
SNODAS_20051011.tar,2005-10-11,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",182738231 ,Kelvins
SNODAS_20051011.tar,2005-10-11,"Modeled melt rate, bottom of snow layers, 24-hour total",182737914 ,Meters / 100000.000000
SNODAS_20051011.tar,2005-10-11,"Modeled snow water equivalent, total of snow layers",182728810 ,Meters / 1000.000000
SNODAS_20051011.tar,2005-10-11,"Modeled blowing snow sublimation rate, 24-hour total",182738209 ,Meters / 100000.000000
SNODAS_20060223.tar,2006-02-23,"Modeled snowpack sublimation rate, 24-hour total",200675735 ,Meters / 100000.000000
SNODAS_20060223.tar,2006-02-23,"Non-snow accumulation, 24-hour total",200677712 ,Kilograms per square meter / 10.000000
SNODAS_20060223.tar,2006-02-23,"Modeled blowing snow sublimation rate, 24-hour total",200676443 ,Meters / 100000.000000
SNODAS_20060223.tar,2006-02-23,"Modeled snow water equivalent, total of snow layers",200653500 ,Meters / 1000.000000
SNODAS_20060223.tar,2006-02-23,"Modeled snow layer thickness, total of snow layers",200653449 ,Meters / 1000.000000
SNODAS_20060223.tar,2006-02-23,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",200678460 ,Kelvins
SNODAS_20060223.tar,2006-02-23,"Modeled melt rate, bottom of snow layers, 24-hour total",200674650 ,Meters / 100000.000000
SNODAS_20060223.tar,2006-02-23,"Snow accumulation, 24-hour total",200677176 ,Kilograms per square meter / 10.000000
SNODAS_20060430.tar,2006-04-30,"Modeled snow layer thickness, total of snow layers",208633184 ,Meters / 1000.000000
SNODAS_20060430.tar,2006-04-30,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",208639813 ,Kelvins
SNODAS_20060430.tar,2006-04-30,"Modeled snow water equivalent, total of snow layers",208632657 ,Meters / 1000.000000
SNODAS_20060430.tar,2006-04-30,"Modeled melt rate, bottom of snow layers, 24-hour total",208641480 ,Meters / 100000.000000
SNODAS_20060430.tar,2006-04-30,"Modeled blowing snow sublimation rate, 24-hour total",208639604 ,Meters / 100000.000000
SNODAS_20060430.tar,2006-04-30,"Non-snow accumulation, 24-hour total",208639810 ,Kilograms per square meter / 10.000000
SNODAS_20060430.tar,2006-04-30,"Modeled snowpack sublimation rate, 24-hour total",208639443 ,Meters / 100000.000000
SNODAS_20060430.tar,2006-04-30,"Snow accumulation, 24-hour total",208639801 ,Kilograms per square meter / 10.000000
SNODAS_20060211.tar,2006-02-11,"Modeled snowpack sublimation rate, 24-hour total",199277877 ,Meters / 100000.000000
SNODAS_20060211.tar,2006-02-11,"Modeled snow layer thickness, total of snow layers",199269891 ,Meters / 1000.000000
SNODAS_20060211.tar,2006-02-11,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",199277890 ,Kelvins
SNODAS_20060211.tar,2006-02-11,"Modeled snow water equivalent, total of snow layers",199269773 ,Meters / 1000.000000
SNODAS_20060211.tar,2006-02-11,"Non-snow accumulation, 24-hour total",199277886 ,Kilograms per square meter / 10.000000
SNODAS_20060211.tar,2006-02-11,"Modeled blowing snow sublimation rate, 24-hour total",199277878 ,Meters / 100000.000000
SNODAS_20060211.tar,2006-02-11,"Modeled melt rate, bottom of snow layers, 24-hour total",199277717 ,Meters / 100000.000000
SNODAS_20060211.tar,2006-02-11,"Snow accumulation, 24-hour total",199277879 ,Kilograms per square meter / 10.000000
SNODAS_20060511.tar,2006-05-11,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",209925771 ,Kelvins
SNODAS_20060511.tar,2006-05-11,"Modeled blowing snow sublimation rate, 24-hour total",209929154 ,Meters / 100000.000000
SNODAS_20060511.tar,2006-05-11,"Non-snow accumulation, 24-hour total",209925534 ,Kilograms per square meter / 10.000000
SNODAS_20060511.tar,2006-05-11,"Modeled snowpack sublimation rate, 24-hour total",209928986 ,Meters / 100000.000000
SNODAS_20060511.tar,2006-05-11,"Modeled snow water equivalent, total of snow layers",209918138 ,Meters / 1000.000000
SNODAS_20060511.tar,2006-05-11,"Snow accumulation, 24-hour total",209925325 ,Kilograms per square meter / 10.000000
SNODAS_20060511.tar,2006-05-11,"Modeled snow layer thickness, total of snow layers",209918293 ,Meters / 1000.000000
SNODAS_20060511.tar,2006-05-11,"Modeled melt rate, bottom of snow layers, 24-hour total",209928781 ,Meters / 100000.000000
SNODAS_20060308.tar,2006-03-08,"Snow accumulation, 24-hour total",202273612 ,Kilograms per square meter / 10.000000
SNODAS_20060308.tar,2006-03-08,"Modeled melt rate, bottom of snow layers, 24-hour total",202273572 ,Meters / 100000.000000
SNODAS_20060308.tar,2006-03-08,"Modeled snow layer thickness, total of snow layers",202265977 ,Meters / 1000.000000
SNODAS_20060308.tar,2006-03-08,"Modeled blowing snow sublimation rate, 24-hour total",202273574 ,Meters / 100000.000000
SNODAS_20060308.tar,2006-03-08,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",202273651 ,Kelvins
SNODAS_20060308.tar,2006-03-08,"Modeled snowpack sublimation rate, 24-hour total",202273573 ,Meters / 100000.000000
SNODAS_20060308.tar,2006-03-08,"Non-snow accumulation, 24-hour total",202273613 ,Kilograms per square meter / 10.000000
SNODAS_20060308.tar,2006-03-08,"Modeled snow water equivalent, total of snow layers",202265849 ,Meters / 1000.000000
SNODAS_20051005.tar,2005-10-05,"Non-snow accumulation, 24-hour total",181953458 ,Kilograms per square meter / 10.000000
SNODAS_20051005.tar,2005-10-05,"Modeled melt rate, bottom of snow layers, 24-hour total",181952058 ,Meters / 100000.000000
SNODAS_20051005.tar,2005-10-05,"Snow accumulation, 24-hour total",181953451 ,Kilograms per square meter / 10.000000
SNODAS_20051005.tar,2005-10-05,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",181953464 ,Kelvins
SNODAS_20051005.tar,2005-10-05,"Modeled blowing snow sublimation rate, 24-hour total",181953062 ,Meters / 100000.000000
SNODAS_20051005.tar,2005-10-05,"Modeled snow water equivalent, total of snow layers",181945836 ,Meters / 1000.000000
SNODAS_20051005.tar,2005-10-05,"Modeled snowpack sublimation rate, 24-hour total",181952548 ,Meters / 100000.000000
SNODAS_20051005.tar,2005-10-05,"Modeled snow layer thickness, total of snow layers",181946099 ,Meters / 1000.000000
SNODAS_20060418.tar,2006-04-18,"Modeled melt rate, bottom of snow layers, 24-hour total",207213611 ,Meters / 100000.000000
SNODAS_20060418.tar,2006-04-18,"Modeled snow layer thickness, total of snow layers",207202431 ,Meters / 1000.000000
SNODAS_20060418.tar,2006-04-18,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",207217891 ,Kelvins
SNODAS_20060418.tar,2006-04-18,"Modeled blowing snow sublimation rate, 24-hour total",207215245 ,Meters / 100000.000000
SNODAS_20060418.tar,2006-04-18,"Non-snow accumulation, 24-hour total",207216941 ,Kilograms per square meter / 10.000000
SNODAS_20060418.tar,2006-04-18,"Snow accumulation, 24-hour total",207216311 ,Kilograms per square meter / 10.000000
SNODAS_20060418.tar,2006-04-18,"Modeled snow water equivalent, total of snow layers",207203482 ,Meters / 1000.000000
SNODAS_20060418.tar,2006-04-18,"Modeled snowpack sublimation rate, 24-hour total",207214224 ,Meters / 100000.000000
SNODAS_20060330.tar,2006-03-30,"Modeled snow water equivalent, total of snow layers",204922535 ,Meters / 1000.000000
SNODAS_20060330.tar,2006-03-30,"Modeled blowing snow sublimation rate, 24-hour total",204921642 ,Meters / 100000.000000
SNODAS_20060330.tar,2006-03-30,"Modeled snow layer thickness, total of snow layers",204920650 ,Meters / 1000.000000
SNODAS_20060330.tar,2006-03-30,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",204922486 ,Kelvins
SNODAS_20060330.tar,2006-03-30,"Modeled melt rate, bottom of snow layers, 24-hour total",204924271 ,Meters / 100000.000000
SNODAS_20060330.tar,2006-03-30,"Modeled snowpack sublimation rate, 24-hour total",204924426 ,Meters / 100000.000000
SNODAS_20060330.tar,2006-03-30,"Snow accumulation, 24-hour total",204922128 ,Kilograms per square meter / 10.000000
SNODAS_20060330.tar,2006-03-30,"Non-snow accumulation, 24-hour total",204922319 ,Kilograms per square meter / 10.000000
SNODAS_20060718.tar,2006-07-18,"Modeled melt rate, bottom of snow layers, 24-hour total",217969288 ,Meters / 100000.000000
SNODAS_20060718.tar,2006-07-18,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",217973211 ,Kelvins
SNODAS_20060718.tar,2006-07-18,"Modeled snowpack sublimation rate, 24-hour total",217970185 ,Meters / 100000.000000
SNODAS_20060718.tar,2006-07-18,"Modeled snow layer thickness, total of snow layers",217955988 ,Meters / 1000.000000
SNODAS_20060718.tar,2006-07-18,"Modeled snow water equivalent, total of snow layers",217955907 ,Meters / 1000.000000
SNODAS_20060718.tar,2006-07-18,"Modeled blowing snow sublimation rate, 24-hour total",217971043 ,Meters / 100000.000000
SNODAS_20060718.tar,2006-07-18,"Snow accumulation, 24-hour total",217971969 ,Kilograms per square meter / 10.000000
SNODAS_20060718.tar,2006-07-18,"Non-snow accumulation, 24-hour total",217972527 ,Kilograms per square meter / 10.000000
SNODAS_20051114.tar,2005-11-14,"Non-snow accumulation, 24-hour total",187903833 ,Kilograms per square meter / 10.000000
SNODAS_20051114.tar,2005-11-14,"Modeled melt rate, bottom of snow layers, 24-hour total",187902032 ,Meters / 100000.000000
SNODAS_20051114.tar,2005-11-14,"Modeled blowing snow sublimation rate, 24-hour total",187903090 ,Meters / 100000.000000
SNODAS_20051114.tar,2005-11-14,"Modeled snowpack sublimation rate, 24-hour total",187902563 ,Meters / 100000.000000
SNODAS_20051114.tar,2005-11-14,"Snow accumulation, 24-hour total",187903562 ,Kilograms per square meter / 10.000000
SNODAS_20051114.tar,2005-11-14,"Modeled snow layer thickness, total of snow layers",187904551 ,Meters / 1000.000000
SNODAS_20051114.tar,2005-11-14,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",187904016 ,Kelvins
SNODAS_20051114.tar,2005-11-14,"Modeled snow water equivalent, total of snow layers",187904604 ,Meters / 1000.000000
SNODAS_20060314.tar,2006-03-14,"Modeled blowing snow sublimation rate, 24-hour total",202987247 ,Meters / 100000.000000
